class,feature,mean_abs_shap_mean,mean_abs_shap_std,mean_abs_shap_min,mean_abs_shap_max,stability_cv
invol_churn,is_business_rate,0.05685633974124244,0.005788913684463589,0.052653281871669746,0.06345922958745737,0.1018165029759105
invol_churn,is_prepaid_rate,0.002670739448681453,0.0010543846636216258,0.001648731117816106,0.00375476302705915,0.39479128678844977
invol_churn,is_virtual_rate,0.009852301852939487,0.0004409159142173607,0.009592172280157227,0.010361386820103647,0.0447525787170042
invol_churn,purchase_active_days,0.0001414921184941515,0.0002138513797886518,0.0,0.00038750197303431664,1.511401356235197
invol_churn,purchase_amount_max,0.001957367096599305,0.0010267607596561726,0.001120880785657829,0.003103247281278536,0.5245621842934054
invol_churn,purchase_amount_mean,0.003176954486451377,0.00023826335452998643,0.0030065362605900953,0.0034492134519149772,0.07499740885369874
invol_churn,purchase_amount_std,0.0026551085447955786,0.00034362754457259963,0.00232361392572648,0.0030097033524209655,0.12942127930933842
invol_churn,purchase_amount_sum,0.0029974906386814825,0.001086090874033274,0.0019620864805513535,0.0041280116621775186,0.36233336645582215
invol_churn,purchase_attempt_gap,0.0007796041154057191,0.0004262121680546416,0.0004583375304391019,0.001263111451806704,0.5467033326688298
invol_churn,purchase_count,0.00014518302391370704,0.00023375961886168664,0.0,0.00041484045526256244,1.6101029759555578
invol_churn,purchase_count_d1,0.0015885738070961326,0.0007790047969640297,0.00101130467680762,0.0024746351352037898,0.4903799832807442
invol_churn,purchase_count_d14,0.00046293200984543083,0.00042626285798331304,0.0,0.0008392099265415031,0.9207893360531251
invol_churn,purchase_count_d3,0.0002590418309588054,0.00021995273721998326,7.751045704931683e-06,0.0004166076331293501,0.8491012297352146
invol_churn,purchase_count_d7,0.001266251978122097,0.0008344422132072168,0.0003467564187861562,0.001975378474711284,0.6589859108806515
invol_churn,purchase_first_day,2.5234560911331507e-05,2.2466520243919292e-05,8.533258311405832e-06,5.077661705411398e-05,0.8903075556916374
invol_churn,purchase_last_day,0.0017155538918411874,0.0006078907983475773,0.0010832404846690352,0.002295653845101153,0.3543408348980337
invol_churn,purchase_last_type,0.0067813829252651526,0.004249829506938649,0.0034288960369166315,0.011561120301386896,0.6266906844480369
invol_churn,purchase_span_days,0.0015664734093954458,0.0016149115015874392,8.668736647303019e-05,0.0032890230892772903,1.0309217455601032
invol_churn,purchase_spend_d1,0.003965736277443641,0.0003298406531472738,0.0035953572814919816,0.004227798436274946,0.08317261413053237
invol_churn,purchase_spend_d14,0.0029140397135222758,0.0012029675087190303,0.0021052349282798333,0.0042964538348872604,0.41281781546654767
invol_churn,purchase_spend_d3,0.0037810158162555306,0.0011846337659394597,0.0024437723658454033,0.004699021031602422,0.31331097871805336
invol_churn,purchase_spend_d7,0.0036118719005793607,0.0014202477625301637,0.0019768046048075105,0.0045390409017731165,0.39321653746976726
invol_churn,purchase_type_nunique,0.00048641368297380505,0.0005645750021548838,0.0,0.0011055144321262629,1.160688981245801
invol_churn,purchase_unique_transactions,0.00010900740209824715,0.00018880635883525428,0.0,0.00032702220629474144,1.7320508075688772
invol_churn,quiz_answered,0.001015155902225216,0.000894776850633538,0.0,0.0016892255440093215,0.8814181631335564
invol_churn,quiz_cost_concern,0.001788240715411319,0.0002825583669673964,0.0014863203308504815,0.002046309692500729,0.1580091340792474
invol_churn,quiz_experience,0.012968252350665356,0.004432508037915474,0.0079645147298297,0.01640236837752351,0.34179686807899423
invol_churn,quiz_first_feature,0.00735974997584346,0.0020691126130876524,0.00539300630685142,0.009517926692436167,0.28113898160657597
invol_churn,quiz_flow_type,0.0019008150630725786,0.00012307370710384514,0.0017635572141540192,0.0020013399051855415,0.06474785974438894
invol_churn,quiz_frustration,0.026011963247211996,0.0041886366685460665,0.021755596991154022,0.030129414296313196,0.1610273176514276
invol_churn,quiz_missing_answers,0.002732162624181311,0.0025301930869492386,0.001114185885733291,0.005647923528024697,0.9260770440805689
invol_churn,quiz_role,0.0068827342465315675,0.0032556674703765956,0.0034751530343772653,0.00996153881239171,0.47301949396306153
invol_churn,quiz_rows,0.0,0.0,0.0,0.0,
invol_churn,quiz_source,0.010979056176252958,0.004691822807925647,0.005586379149271514,0.014125369270104882,0.42734300040050616
invol_churn,quiz_team_size,0.015922189899588778,0.003394006570321953,0.013220038479918867,0.019731530013077356,0.21316204565614494
invol_churn,quiz_usage_plan,0.011259678802114363,0.002375419827494405,0.009463270037118759,0.013952961461077783,0.2109669262544456
invol_churn,signup_hour,0.013915535853314771,0.00225210449802979,0.011421078796423508,0.01579934718355452,0.16184101868368397
invol_churn,signup_is_weekend,0.002212532272098336,0.0014971409791647225,0.0010304804373844428,0.0038960307092613614,0.6766640188912832
invol_churn,signup_weekday,0.005446458390232307,0.0019596618659148547,0.0035498212483343265,0.0074635848450877946,0.35980479891837924
invol_churn,spend_per_attempt,0.003980157239901025,0.0009844471817200637,0.003111650258559277,0.00504955478597749,0.24733876638113525
invol_churn,subscription_plan,0.014227080873030012,0.008967212385918374,0.008004257444573988,0.0245056572573254,0.630291798152166
not_churned,activity_days_total,0.00041209040384052503,0.00046871798896475813,0.0,0.0009219985312322604,1.137415442331308
not_churned,attempt_active_days,0.0019505506709636376,0.0014074332292835553,0.0005163789028778885,0.0033296273401469735,0.721556866086558
not_churned,attempt_amount_max,0.0039002763198693734,0.0019695006117092457,0.0016418089277843225,0.0052606516146982375,0.5049643794917605
not_churned,attempt_amount_mean,0.007855216279315869,0.003346223811591175,0.005312638801809657,0.011646165436740186,0.4259874830438922
not_churned,attempt_amount_std,0.002508908918907125,0.001917875665212861,0.0013231097405730784,0.004721579263061532,0.7644261817397034
not_churned,attempt_amount_sum,0.005117458252010174,0.003295039130288736,0.002737154068520988,0.008878193325430687,0.6438819757824934
not_churned,attempt_count,0.0002451669735896561,0.0003703680268906414,0.0,0.000671217660652542,1.5106766685081259
not_churned,attempt_count_d1,0.003444140268792834,0.0020630173179982583,0.0019020303957317313,0.005787602057545904,0.5989934082218268
not_churned,attempt_count_d14,0.00037801248963659456,0.00048247395501874787,0.0,0.0009214352063216638,1.2763439522397215
not_churned,attempt_count_d3,0.0017504574587685123,0.0008278237613167873,0.0008216137871944293,0.0024104023242304644,0.4729185260515732
not_churned,attempt_count_d7,0.001400296778172166,0.001959613370996151,0.0001872856079421972,0.003661050678825023,1.3994271796826325
not_churned,attempt_distinct_banks,0.002989515620831289,0.001989234466143678,0.0010210621025340469,0.004998899353824076,0.6654036032735414
not_churned,attempt_distinct_card_countries,0.0006577322964733896,0.0003042421308697515,0.0004787672853592501,0.00100901991617809,0.46256224987130523
not_churned,attempt_distinct_cards,0.0001589448052341865,0.00015659499298875722,3.407159689151796e-07,0.00031345023396886447,0.9852161746213278
not_churned,attempt_distinct_failures,0.0020173120486529712,0.002026898530896902,0.0,0.004053662934463975,1.0047521067701608
not_churned,attempt_failure_count,0.0008552270600436948,0.0014812967200034382,0.0,0.0025656811801310843,1.7320508075688772
not_churned,attempt_failure_rate,0.0021402393253908444,0.002485920308277293,0.0,0.004866961385055249,1.1615151066450577
not_churned,attempt_failures_d1,0.0003074182814038587,0.0003198466455264013,0.0,0.0006383910022583813,1.0404281881538961
not_churned,attempt_failures_d14,0.0006775840590850438,0.0005756413876247559,0.000310760399273692,0.0013410410005151561,0.849549778963302
not_churned,attempt_failures_d3,0.00037971812534053003,0.0005244456377709914,7.386699997316912e-05,0.0009852854269421555,1.381144598511515
not_churned,attempt_failures_d7,0.0006933083618218495,0.0006092014839784357,0.0,0.0011430114857281096,0.878687633851118
not_churned,attempt_first_day,2.177963485859343e-05,3.484788920996387e-05,0.0,6.19715172570979e-05,1.6000217375643555
not_churned,attempt_last_bank_country,0.00948457056576329,0.00017437639721149705,0.00930126185565594,0.009648374525830066,0.01838527068805289
not_churned,attempt_last_bank_name,0.08008428402370249,0.0056369608406374345,0.07493824053492058,0.08610897273168566,0.07038785336420149
not_churned,attempt_last_billing_address_country,0.058998470706582214,0.02613526943686815,0.042216582750203895,0.08911102802269744,0.4429821506195811
not_churned,attempt_last_card_3d_secure_support,0.1487886130576006,0.025612468892555144,0.12705331214661017,0.1770252324952671,0.17213998011151416
not_churned,attempt_last_card_brand,0.017579844560432774,0.0031565227647417336,0.01460509525193003,0.020891167097164518,0.17955350821736887
not_churned,attempt_last_card_country,0.055964028546625126,0.012850900480430734,0.04678887569929057,0.07065150946632459,0.2296278665808396
not_churned,attempt_last_card_funding,0.040067657490997284,0.002316138865299671,0.0376034391182861,0.042199888947961776,0.057805696922014455
not_churned,attempt_last_cvc_check,0.045881646523048124,0.008818666836777964,0.03586372504074533,0.05247168969687014,0.1922046723486265
not_churned,attempt_last_day,0.013433030904765568,0.005136298612218043,0.01005280413776342,0.01934358427559079,0.38236334365879143
not_churned,attempt_last_digital_wallet,0.008762144308757653,0.005588732372168738,0.0035485784040855217,0.014662554053242002,0.6378270175923569
not_churned,attempt_last_failure_code,0.011939466011064048,0.002026003938803234,0.009674552079534268,0.013579185849625633,0.16968966090491647
