fold,feature,weighted_f1_drop,macro_f1_drop,not_churned_f1_drop,vol_churn_f1_drop,invol_churn_f1_drop,evaluation_users
fold_2,attempt_count_d7,0.00013868089863200428,0.00021553842345167773,-8.827023448965132e-05,0.0006615001777461882,7.338532709849632e-05,15000
fold_2,attempt_failures_d7,-3.6306639323968604e-05,-8.106332830992713e-06,-9.431637023726847e-05,0.0005129409461560042,-0.00044294357441171384,15000
fold_2,attempt_count_d14,0.0,0.0,0.0,0.0,0.0,15000
fold_2,attempt_failures_d14,6.638961824734224e-08,1.3428584738184313e-05,-6.0635168293021735e-06,0.0005624783033019165,-0.0005161290322580614,15000
fold_2,failure_card_declined_count,-0.00010918940580684211,-9.187400671556434e-05,-0.00016443394259268995,-4.961093336491862e-05,-6.157714418925098e-05,15000
fold_2,failure_insufficient_funds_count,0.0,0.0,0.0,0.0,0.0,15000
fold_2,failure_incorrect_cvc_count,0.0,0.0,0.0,0.0,0.0,15000
fold_2,failure_expired_card_count,0.0,0.0,0.0,0.0,0.0,15000
fold_2,failure_authentication_required_count,0.0,0.0,0.0,0.0,0.0,15000
fold_2,failure_do_not_honor_count,0.0,0.0,0.0,0.0,0.0,15000
fold_2,failure_processing_error_count,0.0,0.0,0.0,0.0,0.0,15000
fold_2,failure_generic_decline_count,0.0,0.0,0.0,0.0,0.0,15000
fold_2,is_3d_secure_rate,-0.0003101172983728251,-0.0003955636355147951,-0.0001221410460281458,-0.0018016055880833437,0.0007370557275671041,15000
fold_2,is_3d_secure_authenticated_rate,-0.0001226778601632894,-0.0002750913981289238,0.00033248515681416624,-0.0010872513717491428,-7.050797945179488e-05,15000
fold_2,is_prepaid_rate,-0.00010560552784211197,-0.00023102103886890601,0.00027118372398149404,-0.000867451864882629,-9.679497570563855e-05,15000
fold_2,is_virtual_rate,0.0003001899785861628,0.0002448849831309663,0.0003634800227221291,-0.0014911034354312958,0.001862278362102232,15000
fold_2,is_business_rate,0.006369328761244963,0.0075639198411048825,0.002395713137443467,0.00818355585226438,0.012112490533606746,15000
