experiment,weighted_f1_mean,weighted_f1_std,macro_f1_mean,macro_f1_std,not_churned_f1_mean,not_churned_f1_std,vol_churn_f1_mean,vol_churn_f1_std,invol_churn_f1_mean,invol_churn_f1_std
14_days,0.5163223869587232,0.02284616308702109,0.47386380987707444,0.02328171781108871,0.6402205118364586,0.014337278268438204,0.30223757439679955,0.058867907966888115,0.4791333433979653,0.003360032802060184
7_days,0.5083091291377418,0.028741513187884194,0.46230543933525026,0.036436759453494984,0.6427993958308726,0.0012409145200204873,0.26874616282245073,0.10922487419949392,0.47537075935242734,0.0013263186810116812
3_days,0.5079766273854336,0.015179777267533254,0.4640925549592524,0.012389618842250618,0.6384007705024,0.018983317194031096,0.30953632109701473,0.05817799205618615,0.4443405732783426,0.03999245272346513
1_days,0.5067604553390571,0.02507985649815612,0.461570367587814,0.03308446316134215,0.6393465758741136,0.0049646914390192596,0.27438250928039876,0.11207662815486155,0.47098201760892966,0.007858547231815846
